"lang"
{
"Language"	"german"
"asw_player_promoted_1"	"%s1 hat den Titanstern erhalten."
"asw_player_promoted_2"	"%s1 hat den Karbidstern erhalten."
"asw_player_promoted_3"	"%s1 hat das Galliumkreuz erhalten."
"asw_player_promoted_4"	"%s1 hat den Platinum Stern erhalten."
"asw_player_promoted_5"	"%s1 hat den Osmium Stern erhalten."
"asw_player_promoted_6"	"%s1 hat das Iridium Medallion erhalten."
"asw_player_promoted_7"	"%s1 hat das Goldene Medallion erhalten."
"nb_promotion_medal_1"	"Titanstern"
"nb_promotion_medal_2"	"Karbidstern"
"nb_promotion_medal_3"	"Galliumkreuz"
"nb_promotion_medal_4"	"Platinum Stern"
"nb_promotion_medal_5"	"Osmium Stern"
"nb_promotion_medal_6"	"Iridium Medallion"
"nb_promotion_medal_7"	"Goldenes Medallion"
"nb_first_promotion"	"ERSTE BEFÖRDERUNG"
"nb_second_promotion"	"ZWEITE BEFÖRDERUNG"
"nb_third_promotion"	"DRITTE BEFÖRDERUNG"
"nb_fourth_promotion"	"VIERTE BEFÖRDERUNG"
"nb_fifth_promotion"	"FÜNFTE BEFÖRDERUNG"
"nb_sixth_promotion"	"SECHSTE BEFÖRDERUNG"
"nb_seventh_promotion"	"SIEBENTE BEFÖRDERUNG"
"marine_class_officer"	"Offiziere"
"marine_class_sw"	"Waffenspezialisten"
"marine_class_sw_short"	"Waffenspez."
"marine_class_medic"	"Sanitäter"
"marine_class_tech"	"Techniker"
"marine_class_officer_label"	"Offiziere:"
"marine_class_sw_label"	"Waffenspezialisten:"
"marine_class_medic_label"	"Sanitäter:"
"marine_class_tech_label"	"Techniker:"
// achievements
"ASW_KILL_WITHOUT_FRIENDLY_FIRE_NAME"	"Feuer frei"
"ASW_NO_FRIENDLY_FIRE_NAME"	"Kontrollierte Feuerstöße"
"ASW_SHIELDBUG_NAME"	"Schilde heruntergefahren"
"ASW_GRENADE_MULTI_KILL_NAME"	"Explosionsradius"
"ASW_ACCURACY_NAME"	"Scharfschütze"
"ASW_NO_DAMAGE_TAKEN_NAME"	"Perfekt"
"ASW_EGGS_BEFORE_HATCH_NAME"	"Rührei"
"ASW_GRUB_KILLS_NAME"	"Raupenfeind"
"ASW_MELEE_PARASITE_NAME"	"Schädlingsbekämfpung"
"ASW_MELEE_KILLS_NAME"	"Haarscharf"
"ASW_BARREL_KILLS_NAME"	"Räuchertonnen"
"ASW_INFESTATION_CURING_NAME"	"Seuchen Heiland"
"ASW_FAST_WIRE_HACKS_NAME"	"Stromkreisunterbrecher"
"ASW_FAST_COMPUTER_HACKS_NAME"	"Sicherheitsexperte"
"ASW_GROUP_HEAL_NAME"	"Gruppenkuscheln"
"ASW_GROUP_DAMAGE_AMP_NAME"	"Schadenverstärkt"
"ASW_FAST_RELOADS_IN_A_ROW_NAME"	"Revolverheld"
"ASW_FAST_RELOAD_NAME"	"Schnelles Laden"
"ASW_ALL_HEALING_NAME"	"Friedensarzt"
"ASW_PROTECT_TECH_NAME"	"Schützt den Techniker!"
"ASW_TECH_SURVIVES_NAME"	"Techniker gesichert!"
"ASW_STUN_GRENADE_NAME"	"Gruppenschock"
"ASW_WELD_DOOR_NAME"	"Qualitätssiegel"
"ASW_DODGE_RANGER_SHOT_NAME"	"Unter Beschuss"
"ASW_BOOMER_KILL_EARLY_NAME"	"Schneller als der Tod"
"ASW_FREEZE_GRENADE_NAME"	"Bleib cool"
"ASW_AMMO_RESUPPLY_NAME"	"Nachschubtransporter"
"ASW_SENTRY_GUN_KILLS_NAME"	"Statischer Verteidiger"
"ASW_RIFLE_KILLS_NAME"	"Aerodynamiker"
"ASW_PRIFLE_KILLS_NAME"	"Professioneller Tester"
"ASW_AUTOGUN_KILLS_NAME"	"Kugelhagel-Experte"
"ASW_SHOTGUN_KILLS_NAME"	"Schrotflinten-Enthusiast"
"ASW_VINDICATOR_KILLS_NAME"	"Vindicator-Veteran"
"ASW_PISTOL_KILLS_NAME"	"Pistolen-Jongleur"
"ASW_PDW_KILLS_NAME"	"Spezialist für Kleinwaffen"
"ASW_TESLA_GUN_KILLS_NAME"	"Hochspannungstechniker"
"ASW_RAILGUN_KILLS_NAME"	"Schienenkanonier"
"ASW_FLAMER_KILLS_NAME"	"Pyrotechniker"
"ASW_CHAINSAW_KILLS_NAME"	"Schlächter"
"ASW_MINIGUN_KILLS_NAME"	"Minigun Meister"
"ASW_SNIPER_RIFLE_KILLS_NAME"	"Professioneller Scharfschütze"
"ASW_GRENADE_LAUNCHER_KILLS_NAME"	"Grenadier"
"ASW_COMBAT_RIFLE_KILLS_NAME"	"Combat Specialist"
"ASW_DEAGLE_KILLS_NAME"	"Screamin' Eagle"
"ASW_DEVASTATOR_KILLS_NAME"	"Devastated"
"ASW_HORNET_KILLS_NAME"	"Der Raketenmann"
"ASW_LASER_MINE_KILLS_NAME"	"Sprengstoffexperte"
"ASW_MINE_KILLS_NAME"	"Firewall-Spezialist"
"ASW_UNLOCK_ALL_WEAPONS_NAME"	"Zugang zum Waffenlager"
"ASW_EASY_CAMPAIGN_NAME"	"Einfach: Jakobsruhe"
"ASW_NORMAL_CAMPAIGN_NAME"	"Normal: Jakobsruhe"
"ASW_HARD_CAMPAIGN_NAME"	"Schwer: Jakobsruhe"
"ASW_INSANE_CAMPAIGN_NAME"	"Wahnsinnig: Jakobsruhe"
"ASW_IMBA_CAMPAIGN_NAME"	"Brutal Campaign: Jacob's Rest"
"RD_EASY_CAMPAIGN_OCS_NAME"	"Easy Campaign: Operation Cleansweep"
"RD_NORMAL_CAMPAIGN_OCS_NAME"	"Normal Campaign: Operation Cleansweep"
"RD_HARD_CAMPAIGN_OCS_NAME"	"Hard Campaign: Operation Cleansweep"
"RD_INSANE_CAMPAIGN_OCS_NAME"	"Insane Campaign: Operation Cleansweep"
"RD_IMBA_CAMPAIGN_OCS_NAME"	"Brutal Campaign: Operation Cleansweep"
"RD_EASY_CAMPAIGN_RES_NAME"	"Easy Campaign: Research 7"
"RD_NORMAL_CAMPAIGN_RES_NAME"	"Normal Campaign: Research 7"
"RD_HARD_CAMPAIGN_RES_NAME"	"Hard Campaign: Research 7"
"RD_INSANE_CAMPAIGN_RES_NAME"	"Insane Campaign: Research 7"
"RD_IMBA_CAMPAIGN_RES_NAME"	"Brutal Campaign: Research 7"
"RD_EASY_CAMPAIGN_AREA9800_NAME"	"Easy Campaign: Area 9800"
"RD_NORMAL_CAMPAIGN_AREA9800_NAME"	"Normal Campaign: Area 9800"
"RD_HARD_CAMPAIGN_AREA9800_NAME"	"Hard Campaign: Area 9800"
"RD_INSANE_CAMPAIGN_AREA9800_NAME"	"Insane Campaign: Area 9800"
"RD_IMBA_CAMPAIGN_AREA9800_NAME"	"Brutal Campaign: Area 9800"
"RD_EASY_CAMPAIGN_TFT_NAME"	"Easy Campaign: Tears for Tarnor"
"RD_NORMAL_CAMPAIGN_TFT_NAME"	"Normal Campaign: Tears for Tarnor"
"RD_HARD_CAMPAIGN_TFT_NAME"	"Hard Campaign: Tears for Tarnor"
"RD_INSANE_CAMPAIGN_TFT_NAME"	"Insane Campaign: Tears for Tarnor"
"RD_IMBA_CAMPAIGN_TFT_NAME"	"Brutal Campaign: Tears for Tarnor"
"RD_EASY_CAMPAIGN_DC_NAME"	"Easy Campaign: Dead City"
"RD_NORMAL_CAMPAIGN_DC_NAME"	"Normal Campaign: Dead City"
"RD_HARD_CAMPAIGN_DC_NAME"	"Hard Campaign: Dead City"
"RD_INSANE_CAMPAIGN_DC_NAME"	"Insane Campaign: Dead City"
"RD_IMBA_CAMPAIGN_DC_NAME"	"Brutal Campaign: Dead City"
"RD_EASY_CAMPAIGN_TIL_NAME"	"Easy Campaign: Tilarus-5"
"RD_NORMAL_CAMPAIGN_TIL_NAME"	"Normal Campaign: Tilarus-5"
"RD_HARD_CAMPAIGN_TIL_NAME"	"Hard Campaign: Tilarus-5"
"RD_INSANE_CAMPAIGN_TIL_NAME"	"Insane Campaign: Tilarus-5"
"RD_IMBA_CAMPAIGN_TIL_NAME"	"Brutal Campaign: Tilarus-5"
"RD_EASY_CAMPAIGN_LAN_NAME"	"Easy Campaign: Lana's Escape"
"RD_NORMAL_CAMPAIGN_LAN_NAME"	"Normal Campaign: Lana's Escape"
"RD_HARD_CAMPAIGN_LAN_NAME"	"Hard Campaign: Lana's Escape"
"RD_INSANE_CAMPAIGN_LAN_NAME"	"Insane Campaign: Lana's Escape"
"RD_IMBA_CAMPAIGN_LAN_NAME"	"Brutal Campaign: Lana's Escape"
"RD_EASY_CAMPAIGN_REDUCTION_NAME"	"Easy Campaign: Reduction"
"RD_NORMAL_CAMPAIGN_REDUCTION_NAME"	"Normal Campaign: Reduction"
"RD_HARD_CAMPAIGN_REDUCTION_NAME"	"Hard Campaign: Reduction"
"RD_INSANE_CAMPAIGN_REDUCTION_NAME"	"Insane Campaign: Reduction"
"RD_IMBA_CAMPAIGN_REDUCTION_NAME"	"Brutal Campaign: Reduction"
"RD_EASY_CAMPAIGN_PAR_NAME"	"Easy Campaign: Paranoia"
"RD_NORMAL_CAMPAIGN_PAR_NAME"	"Normal Campaign: Paranoia"
"RD_HARD_CAMPAIGN_PAR_NAME"	"Hard Campaign: Paranoia"
"RD_INSANE_CAMPAIGN_PAR_NAME"	"Insane Campaign: Paranoia"
"RD_IMBA_CAMPAIGN_PAR_NAME"	"Brutal Campaign: Paranoia"
"RD_EASY_CAMPAIGN_ORI_NAME"	"Easy Campaign: Orion's Threat"
"RD_NORMAL_CAMPAIGN_ORI_NAME"	"Normal Campaign: Orion's Threat"
"RD_HARD_CAMPAIGN_ORI_NAME"	"Hard Campaign: Orion's Threat"
"RD_INSANE_CAMPAIGN_ORI_NAME"	"Insane Campaign: Orion's Threat"
"RD_IMBA_CAMPAIGN_ORI_NAME"	"Brutal Campaign: Orion's Threat"
"RD_EASY_CAMPAIGN_NH_NAME"	"Easy Campaign: Nam Humanum"
"RD_NORMAL_CAMPAIGN_NH_NAME"	"Normal Campaign: Nam Humanum"
"RD_HARD_CAMPAIGN_NH_NAME"	"Hard Campaign: Nam Humanum"
"RD_INSANE_CAMPAIGN_NH_NAME"	"Insane Campaign: Nam Humanum"
"RD_IMBA_CAMPAIGN_NH_NAME"	"Brutal Campaign: Nam Humanum"
"RD_EASY_CAMPAIGN_BIO_NAME"	"Easy Campaign: BioGen Corporation"
"RD_NORMAL_CAMPAIGN_BIO_NAME"	"Normal Campaign: BioGen Corporation"
"RD_HARD_CAMPAIGN_BIO_NAME"	"Hard Campaign: BioGen Corporation"
"RD_INSANE_CAMPAIGN_BIO_NAME"	"Insane Campaign: BioGen Corporation"
"RD_IMBA_CAMPAIGN_BIO_NAME"	"Brutal Campaign: BioGen Corporation"
"ASW_HARDCORE_NAME"	"Hardcore"
"ASW_KILL_GRIND_1_NAME"	"Auf der Bereitschaftslinie"
"ASW_KILL_GRIND_2_NAME"	"Eine weitere Jagd"
"ASW_KILL_GRIND_3_NAME"	"Tötet sie alle"
"ASW_KILL_GRIND_4_NAME"	"Orbitaler Nuklearangriff"
"ASW_SPEEDRUN_LANDING_BAY_NAME"	"Speedrun: Landungsbucht"
"ASW_SPEEDRUN_DESCENT_NAME"	"Speedrun: Lastenaufzug"
"ASW_SPEEDRUN_DEIMA_NAME"	"Speedrun: Deima Brücke"
"ASW_SPEEDRUN_RYDBERG_NAME"	"Speedrun: Rydberg Reaktor"
"ASW_SPEEDRUN_RESIDENTIAL_NAME"	"Speedrun: SynTek Wohnareal"
"ASW_SPEEDRUN_SEWER_NAME"	"Speedrun: Abwasseranlage"
"ASW_SPEEDRUN_TIMOR_NAME"	"Speedrun: Timor Station"
"RD_SPEEDRUN_OCS_STORAGE_FACILITY_NAME"	"Storage Facility Speed Run"
"RD_SPEEDRUN_OCS_LANDING_BAY_7_NAME"	"Landing Bay 7 Speed Run"
"RD_SPEEDRUN_OCS_USC_MEDUSA_NAME"	"U.S.C. Medusa Speed Run"
"RD_SPEEDRUN_RES_FOREST_ENTRANCE_NAME"	"Transport Facility Speed Run"
"RD_SPEEDRUN_RES_RESEARCH_7_NAME"	"Research 7 Speed Run"
"RD_SPEEDRUN_RES_MINING_CAMP_NAME"	"Illyn Forest Speed Run"
"RD_SPEEDRUN_RES_MINES_NAME"	"Jericho Mines Speed Run"
"RD_SPEEDRUN_AREA9800_LZ_NAME"	"Landing Zone Speed Run"
"RD_SPEEDRUN_AREA9800_PP1_NAME"	"Cooling Pump Speed Run"
"RD_SPEEDRUN_AREA9800_PP2_NAME"	"Power Generator Speed Run"
"RD_SPEEDRUN_AREA9800_WL_NAME"	"Wastelands Speed Run"
"RD_SPEEDRUN_TFT_DESERT_OUTPOST_NAME"	"Insertion Point Speed Run"
"RD_SPEEDRUN_TFT_ABANDONED_MAINTENANCE_NAME"	"Abandoned Maintenance Tunnels Speed Run"
"RD_SPEEDRUN_TFT_SPACEPORT_NAME"	"Oasis Colony Spaceport Speed Run"
"RD_SPEEDRUN_DC_OMEGA_CITY_NAME"	"Omega City Speed Run"
"RD_SPEEDRUN_DC_BREAKING_AN_ENTRY_NAME"	"Breaking an Entry Speed Run"
"RD_SPEEDRUN_DC_SEARCH_AND_RESCUE_NAME"	"Search and Rescue Speed Run"
"RD_SPEEDRUN_TIL_MIDNIGHT_PORT_NAME"	"Midnight Port Speed Run"
"RD_SPEEDRUN_TIL_ROAD_TO_DAWN_NAME"	"Road to Dawn Speed Run"
"RD_SPEEDRUN_TIL_ARCTIC_INFILTRATION_NAME"	"Arctic Infiltration Speed Run"
"RD_SPEEDRUN_TIL_AREA9800_NAME"	"Area9800 Landingzone Speed Run"
"RD_SPEEDRUN_TIL_COLD_CATWALKS_NAME"	"Cold Catwalks Speed Run"
"RD_SPEEDRUN_TIL_YANAURUS_MINE_NAME"	"Yanaurus Mine Speed Run"
"RD_SPEEDRUN_TIL_FACTORY_NAME"	"The Factory Speed Run"
"RD_SPEEDRUN_TIL_COM_CENTER_NAME"	"Communication Center Speed Run"
"RD_SPEEDRUN_TIL_SYNTEK_HOSPITAL_NAME"	"SynTek Hospital Speed Run"
"RD_SPEEDRUN_LAN_BRIDGE_NAME"	"Lana's Bridge Speed Run"
"RD_SPEEDRUN_LAN_SEWER_NAME"	"Lana's Sewer Speed Run"
"RD_SPEEDRUN_LAN_MAINTENANCE_NAME"	"Lana's Maintenance Speed Run"
"RD_SPEEDRUN_LAN_VENT_NAME"	"Lana's Vents Speed Run"
"RD_SPEEDRUN_LAN_COMPLEX_NAME"	"Lana's Complex Speed Run"
"RD_SPEEDRUN_REDUCTION_1_NAME"	"Mission 1 Speed Run"
"RD_SPEEDRUN_REDUCTION_2_NAME"	"Mission 2 Speed Run"
"RD_SPEEDRUN_REDUCTION_3_NAME"	"Mission 3 Speed Run"
"RD_SPEEDRUN_REDUCTION_4_NAME"	"Mission 4 Speed Run"
"RD_SPEEDRUN_REDUCTION_5_NAME"	"Mission 5 Speed Run"
"RD_SPEEDRUN_REDUCTION_6_NAME"	"Mission 6 Speed Run"
"RD_SPEEDRUN_PAR_UNEXPECTED_ENCOUNTER_NAME"	"Unexpected Encounter Speed Run"
"RD_SPEEDRUN_PAR_HOSTILE_PLACES_NAME"	"Hostile Places Speed Run"
"RD_SPEEDRUN_PAR_CLOSE_CONTACT_NAME"	"Close Contact Speed Run"
"RD_SPEEDRUN_PAR_HIGH_TENSION_NAME"	"High Tension Speed Run"
"RD_SPEEDRUN_PAR_CRUCIAL_POINT_NAME"	"Crucial Point Speed Run"
"RD_SPEEDRUN_ORI_REFINERY_NAME"	"Niosa Refinery Speed Run"
"RD_SPEEDRUN_ORI_ANOMALY_NAME"	"First Anomaly Speed Run"
"RD_SPEEDRUN_NH_LOGISTICS_AREA_NAME"	"Logistics Area Speed Run"
"RD_SPEEDRUN_NH_PLATFORM_XVII_NAME"	"Platform XVII Speed Run"
"RD_SPEEDRUN_NH_GROUNDWORK_LABS_NAME"	"Groundwork Labs Speed Run"
"RD_SPEEDRUN_BIO_OPERATION_X5_NAME"	"Operation x5 Speed Run"
"RD_SPEEDRUN_BIO_INVISIBLE_THREAT_NAME"	"Invisible Threat Speed Run"
"RD_SPEEDRUN_BIO_BIOGEN_LABS_NAME"	"BioGen Labs Speed Run"
"ASW_CAMPAIGN_NO_DEATHS_NAME"	"Herausragend: Jakobsruhe"
"RD_CAMPAIGN_NO_DEATHS_OCS_NAME"	"Outstanding Execution: Operation Cleansweep"
"RD_CAMPAIGN_NO_DEATHS_RES_NAME"	"Outstanding Execution: Research 7"
"RD_CAMPAIGN_NO_DEATHS_AREA9800_NAME"	"Outstanding Execution: Area 9800"
"RD_CAMPAIGN_NO_DEATHS_TFT_NAME"	"Outstanding Execution: Tears for Tarnor"
"RD_CAMPAIGN_NO_DEATHS_DC_NAME"	"Outstanding Execution: Dead City"
"RD_CAMPAIGN_NO_DEATHS_TIL_NAME"	"Outstanding Execution: Tilarus-5"
"RD_CAMPAIGN_NO_DEATHS_LAN_NAME"	"Outstanding Execution: Lana's Escape"
"RD_CAMPAIGN_NO_DEATHS_REDUCTION_NAME"	"Outstanding Execution: Reduction"
"RD_CAMPAIGN_NO_DEATHS_PAR_NAME"	"Outstanding Execution: Paranoia"
"RD_CAMPAIGN_NO_DEATHS_ORI_NAME"	"Outstanding Execution: Orion's Threat"
"RD_CAMPAIGN_NO_DEATHS_NH_NAME"	"Outstanding Execution: Nam Humanum"
"RD_CAMPAIGN_NO_DEATHS_BIO_NAME"	"Outstanding Execution: BioGen Corporation"
"ASW_MISSION_NO_DEATHS_NAME"	"Unsterblichkeit"
"RD_GAS_GRENADE_KILLS_NAME"	"Chemical Warfare"
"RD_HEAVY_RIFLE_KILLS_NAME"	"Heavy Assault Specialist"
"RD_MEDICAL_SMG_KILLS_NAME"	"Combat Medic"
"RD_NH_BONUS_OBJECTIVE_NAME"	"The Choice of Progress"
"ASW_KILL_WITHOUT_FRIENDLY_FIRE_DESC"	"Töten Sie 25 Drohnen ohne Freundbeschuss. Vier Marines müssen an der Mission beteiligt sein."
"ASW_NO_FRIENDLY_FIRE_DESC"	"Schließen Sie eine Mission ohne Freundbeschuss ab. Vier Marines müssen an der Mission beteiligt sein."
"ASW_SHIELDBUG_DESC"	"Geben Sie den tödlichen Schuss auf einen Schildkäfer ab."
"ASW_GRENADE_MULTI_KILL_DESC"	"Töten Sie 6 Gegner mit einer einzigen Granate."
"ASW_ACCURACY_DESC"	"Schließen Sie eine Mission mit mehr als 90% Zielgenauigkeit ab."
"ASW_NO_DAMAGE_TAKEN_DESC"	"Schließen Sie eine Mission im normalen oder einem schwierigeren Schwierigkeitsgrad ab, ohne Schaden zu nehmen."
"ASW_EGGS_BEFORE_HATCH_DESC"	"Zerstören Sie alle Schwarm-Eier in einer Mission, ohne eines schlüpfen zu lassen."
"ASW_GRUB_KILLS_DESC"	"Töten Sie 100 Schwarmlarven."
"ASW_MELEE_PARASITE_DESC"	"Töten Sie einen Schwarmparasit im Nahkampf."
"ASW_MELEE_KILLS_DESC"	"Töten Sie 20 Gegner mit Nahkampfattacken in einer einzelnen Mission."
"ASW_BARREL_KILLS_DESC"	"Töten Sie in einer Runde 5 Gegner mit explosiven Fässern."
"ASW_INFESTATION_CURING_DESC"	"Heilen Sie einen verseuchten Marine."
"ASW_FAST_WIRE_HACKS_DESC"	"Schließen Sie 10 Kabel-Hacks ab, ohne dass der Zugriff aufgezeichnet wird."
"ASW_FAST_COMPUTER_HACKS_DESC"	"Schließen Sie 10 Computer-Hacks ab, ohne dass der Zugriff aufgezeichnet wird."
"ASW_GROUP_HEAL_DESC"	"Heilen Sie alle 4 Marines mit einem einzigen Medkit."
"ASW_GROUP_DAMAGE_AMP_DESC"	"Töten Sie in einer einzigen Mission 15 Gegner, während sich alle vier Marines unter dem Effekt eines Schadenverstärkers befinden."
"ASW_FAST_RELOADS_IN_A_ROW_DESC"	"Laden Sie eine Waffe 5 mal in Folge erfolgreich schnell nach."
"ASW_FAST_RELOAD_DESC"	"Laden Sie eine Waffe erfolgreich schnell nach."
"ASW_ALL_HEALING_DESC"	"Heilen Sie 300 Lebenspunkte in einer einzigen Mission, ohne dabei irgendeinen Nicht-Nahkampfschaden gegen Gegner anzurichten."
"ASW_PROTECT_TECH_DESC"	"Beschützen Sie den Techniker Ihrer Einheit, sodass er während des Hackvorgangs keinen Schaden nimmt."
"ASW_TECH_SURVIVES_DESC"	"Beenden Sie eine Mission, ohne dass der Techniker getötet wird."
"ASW_STUN_GRENADE_DESC"	"Betäuben Sie 6 Gegner mit einer einzelnen Betäubungsgranate."
"ASW_WELD_DOOR_DESC"	"Versiegeln Sie eine Tür mit dem Schweißgerät."
"ASW_DODGE_RANGER_SHOT_DESC"	"Rollen Sie unter einem Swarm-Ranger-Projektil durch."
"ASW_BOOMER_KILL_EARLY_DESC"	"Töten sie einen Boomer, bevor er sich aufbläht."
"ASW_FREEZE_GRENADE_DESC"	"Frieren Sie 6 Gegner mit einer einzigen Frostgranate ein."
"ASW_AMMO_RESUPPLY_DESC"	"Stellen Sie 10 Munitionslager auf, die von anderen Marines benutzt werden."
"ASW_SENTRY_GUN_KILLS_DESC"	"Töten Sie 500 Gegner mit Sentryguns."
"ASW_RIFLE_KILLS_DESC"	"Töten Sie 250 Gegner mit dem Sturmgewehr."
"ASW_PRIFLE_KILLS_DESC"	"Töten Sie 250 Gegner mit dem Prototypengewehr."
"ASW_AUTOGUN_KILLS_DESC"	"Töten Sie 250 Gegner mit der Autogun."
"ASW_SHOTGUN_KILLS_DESC"	"Töten Sie 250 Gegner mit der Schrotflinte."
"ASW_VINDICATOR_KILLS_DESC"	"Töten Sie 250 Gegner mit der Vindicator."
"ASW_PISTOL_KILLS_DESC"	"Töten Sie 250 Gegner mit den Pistolen."
"ASW_PDW_KILLS_DESC"	"Töten Sie 250 Gegner mit den PDW."
"ASW_TESLA_GUN_KILLS_DESC"	"Töten Sie 250 Gegner mit der Tesla-Kanone."
"ASW_RAILGUN_KILLS_DESC"	"Töten Sie 250 Gegner mit dem Lasergewehr."
"ASW_FLAMER_KILLS_DESC"	"Töten Sie 250 Gegner mit dem Flammenwerfer."
"ASW_CHAINSAW_KILLS_DESC"	"Töten Sie 250 Gegner mit der Kettensäge."
"ASW_MINIGUN_KILLS_DESC"	"Töten Sie 250 Gegner mit der Minigun."
"ASW_SNIPER_RIFLE_KILLS_DESC"	"Töten Sie 250 Gegner mit dem Scharfschützengewehr."
"ASW_GRENADE_LAUNCHER_KILLS_DESC"	"Töten Sie 250 Gegner mit dem Granatwerfer."
"ASW_COMBAT_RIFLE_KILLS_DESC"	"Kill 250 Swarm with the Combat Rifle."
"ASW_DEAGLE_KILLS_DESC"	"Kill 250 Swarm with the Desert Eagle."
"ASW_DEVASTATOR_KILLS_DESC"	"Kill 250 Swarm with the Devastator."
"ASW_HORNET_KILLS_DESC"	"Töten Sie 100 Gegner mit Hornissen-Sperrfeuern."
"ASW_LASER_MINE_KILLS_DESC"	"Töten Sie 100 Gegner mit Laserminen."
"ASW_MINE_KILLS_DESC"	"Töten Sie 100 Gegner mit Brandminen."
"ASW_UNLOCK_ALL_WEAPONS_DESC"	"Schalten Sie alle verfügbaren Waffen frei."
"ASW_EASY_CAMPAIGN_DESC"	"Schließen Sie die Jacob's Rest Kampagne auf dem Schwierigkeitsgrad leicht oder schwerer ab."
"ASW_NORMAL_CAMPAIGN_DESC"	"Schließen Sie die Jacob's Rest Kampagne auf dem Schwierigkeitsgrad Normal oder höher ab."
"ASW_HARD_CAMPAIGN_DESC"	"Schließen Sie die Jacob's Rest Kampagne auf dem Schwierigkeitsgrad Schwer oder höher ab."
"ASW_INSANE_CAMPAIGN_DESC"	"Complete the Jacob's Rest campaign on Insane difficulty or harder."
"ASW_IMBA_CAMPAIGN_DESC"	"Schließen Sie die Jacob's Rest Kampagne auf dem Schwierigkeitsgrad Brutal ab."
"RD_EASY_CAMPAIGN_OCS_DESC"	"Complete the Operation Cleansweep campaign on Easy difficulty or harder."
"RD_NORMAL_CAMPAIGN_OCS_DESC"	"Complete the Operation Cleansweep campaign on Normal difficulty or harder."
"RD_HARD_CAMPAIGN_OCS_DESC"	"Complete the Operation Cleansweep campaign on Hard difficulty or harder."
"RD_INSANE_CAMPAIGN_OCS_DESC"	"Complete the Operation Cleansweep campaign on Insane difficulty or harder."
"RD_IMBA_CAMPAIGN_OCS_DESC"	"Complete the Operation Cleansweep campaign on Brutal difficulty."
"RD_EASY_CAMPAIGN_RES_DESC"	"Complete the Research 7 campaign on Easy difficulty or harder."
"RD_NORMAL_CAMPAIGN_RES_DESC"	"Complete the Research 7 campaign on Normal difficulty or harder."
"RD_HARD_CAMPAIGN_RES_DESC"	"Complete the Research 7 campaign on Hard difficulty or harder."
"RD_INSANE_CAMPAIGN_RES_DESC"	"Complete the Research 7 campaign on Insane difficulty or harder."
"RD_IMBA_CAMPAIGN_RES_DESC"	"Complete the Research 7 campaign on Brutal difficulty."
"RD_EASY_CAMPAIGN_AREA9800_DESC"	"Complete the Area 9800 campaign on Easy difficulty or harder."
"RD_NORMAL_CAMPAIGN_AREA9800_DESC"	"Complete the Area 9800 campaign on Normal difficulty or harder."
"RD_HARD_CAMPAIGN_AREA9800_DESC"	"Complete the Area 9800 campaign on Hard difficulty or harder."
"RD_INSANE_CAMPAIGN_AREA9800_DESC"	"Complete the Area 9800 campaign on Insane difficulty or harder."
"RD_IMBA_CAMPAIGN_AREA9800_DESC"	"Complete the Area 9800 campaign on Brutal difficulty."
"RD_EASY_CAMPAIGN_TFT_DESC"	"Complete the Tears for Tarnor campaign on Easy difficulty or harder."
"RD_NORMAL_CAMPAIGN_TFT_DESC"	"Complete the Tears for Tarnor campaign on Normal difficulty or harder."
"RD_HARD_CAMPAIGN_TFT_DESC"	"Complete the Tears for Tarnor campaign on Hard difficulty or harder."
"RD_INSANE_CAMPAIGN_TFT_DESC"	"Complete the Tears for Tarnor campaign on Insane difficulty or harder."
"RD_IMBA_CAMPAIGN_TFT_DESC"	"Complete the Tears for Tarnor campaign on Brutal difficulty."
"RD_EASY_CAMPAIGN_DC_DESC"	"Complete the Dead City campaign on Easy difficulty or harder."
"RD_NORMAL_CAMPAIGN_DC_DESC"	"Complete the Dead City campaign on Normal difficulty or harder."
"RD_HARD_CAMPAIGN_DC_DESC"	"Complete the Dead City campaign on Hard difficulty or harder."
"RD_INSANE_CAMPAIGN_DC_DESC"	"Complete the Dead City campaign on Insane difficulty or harder."
"RD_IMBA_CAMPAIGN_DC_DESC"	"Complete the Dead City campaign on Brutal difficulty."
"RD_EASY_CAMPAIGN_TIL_DESC"	"Complete the Tilarus-5 campaign on Easy difficulty or harder."
"RD_NORMAL_CAMPAIGN_TIL_DESC"	"Complete the Tilarus-5 campaign on Normal difficulty or harder."
"RD_HARD_CAMPAIGN_TIL_DESC"	"Complete the Tilarus-5 campaign on Hard difficulty or harder."
"RD_INSANE_CAMPAIGN_TIL_DESC"	"Complete the Tilarus-5 campaign on Insane difficulty or harder."
"RD_IMBA_CAMPAIGN_TIL_DESC"	"Complete the Tilarus-5 campaign on Brutal difficulty."
"RD_EASY_CAMPAIGN_LAN_DESC"	"Complete the Lana's Escape campaign on Easy difficulty or harder."
"RD_NORMAL_CAMPAIGN_LAN_DESC"	"Complete the Lana's Escape campaign on Normal difficulty or harder."
"RD_HARD_CAMPAIGN_LAN_DESC"	"Complete the Lana's Escape campaign on Hard difficulty or harder."
"RD_INSANE_CAMPAIGN_LAN_DESC"	"Complete the Lana's Escape campaign on Insane difficulty or harder."
