"lang"
{
"Language"	"tchinese"
"ASW_KILL_GRIND_3_DESC"	"擊殺25000只異形。"
"[english]ASW_KILL_GRIND_3_DESC"	"Kill 25,000 Swarm."
"ASW_KILL_GRIND_4_DESC"	"擊殺100000只異形。"
"[english]ASW_KILL_GRIND_4_DESC"	"Kill 100,000 Swarm."
"ASW_SPEEDRUN_LANDING_BAY_DESC"	"選擇普通或更高難度，在1分25秒內完成 Landing Bay 任務，並且沒有人陣亡。"
"[english]ASW_SPEEDRUN_LANDING_BAY_DESC"	"Complete Landing Bay within 1:25 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_DESCENT_DESC"	"選擇普通或更高難度，在2分50秒內完成 Cargo Elevator 任務，並且沒有人陣亡。"
"[english]ASW_SPEEDRUN_DESCENT_DESC"	"Complete Cargo Elevator within 2:50 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_DEIMA_DESC"	"選擇普通或更高難度，在2分30秒內完成 Deima Surface Bridge 任務，並且沒有人陣亡。"
"[english]ASW_SPEEDRUN_DEIMA_DESC"	"Complete Deima Surface Bridge within 2:30 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_RYDBERG_DESC"	"選擇普通或更高難度，在3分10秒內完成 Rydberg Reactor 任務，並且沒有人陣亡。"
"[english]ASW_SPEEDRUN_RYDBERG_DESC"	"Complete Rydberg Reactor within 3:10 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_RESIDENTIAL_DESC"	"選擇普通或更高難度，在2分30秒內完成 SynTek Residential 任務，並且沒有人陣亡。"
"[english]ASW_SPEEDRUN_RESIDENTIAL_DESC"	"Complete SynTek Residential within 2:30 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_SEWER_DESC"	"選擇普通或更高難度，在1分30秒內完成 Sewer Junction 任務，並且沒有人陣亡。"
"[english]ASW_SPEEDRUN_SEWER_DESC"	"Complete Sewer Junction within 1:30 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_TIMOR_DESC"	"選擇普通或更高難度，在4分25秒內完成 Timor Station 任務，並且沒有人陣亡。"
"[english]ASW_SPEEDRUN_TIMOR_DESC"	"Complete Timor Station within 4:25 on Normal difficulty or harder without any marines dying."
"ASW_CAMPAIGN_NO_DEATHS_DESC"	"以普通或更高的難度在無隊員陣亡的前提下完成 Jacob's Rest 戰役。"
"[english]ASW_CAMPAIGN_NO_DEATHS_DESC"	"Complete the Jacob's Rest campaign on Normal difficulty or harder without any marines dying."
"ASW_MISSION_NO_DEATHS_DESC"	"以普通或更高的難度在無隊員陣亡的前提下完成一次任務。"
"[english]ASW_MISSION_NO_DEATHS_DESC"	"Complete a mission on Normal difficulty or harder without any marines dying."
"RD_GAS_GRENADE_KILLS_DESC"	"使用毒氣彈殺死500只異形。"
"RD_HEAVY_RIFLE_KILLS_DESC"	"使用重型步槍殺死500只異形。"
"RD_MEDICAL_SMG_KILLS_DESC"	"使用醫療衝鋒槍殺死500只異形。"
"ASW_Custom_Music_Col_Genre"	"流派"
"[english]ASW_Custom_Music_Col_Genre"	"Genre"
"ASW_Custom_Music_Col_Artist"	"藝術家"
"[english]ASW_Custom_Music_Col_Artist"	"Artist"
"ASW_Custom_Music_Col_Album"	"專輯"
"[english]ASW_Custom_Music_Col_Album"	"Album"
"asw_player_promoted_4"	"%s1 被授予鉑金制星形勳章。"
"[english]asw_player_promoted_4"	"%s1 has received the Platinum Star."
"asw_player_promoted_5"	"%s1 被授予锇制星形勳章。"
"[english]asw_player_promoted_5"	"%s1 has received the Osmium Star."
"asw_player_promoted_6"	"%s1 被授予銥制大獎章。"
"[english]asw_player_promoted_6"	"%s1 has received the Iridium Medallion."
"asw_player_promoted_7"	"%s1 被授予金制大獎章。"
"nb_promotion_medal_4"	"鉑金制星形勳章"
"[english]nb_promotion_medal_4"	"Platinum Star"
"nb_promotion_medal_5"	"锇制星形勳章"
"[english]nb_promotion_medal_5"	"Osmium Star"
"nb_promotion_medal_6"	"銥制大獎章"
"[english]nb_promotion_medal_6"	"Iridium Medallion"
"nb_promotion_medal_7"	"金制大獎章"
"nb_fourth_promotion"	"第四次晉升"
"[english]nb_fourth_promotion"	"FOURTH PROMOTION"
"nb_fifth_promotion"	"第五次晉升"
"[english]nb_fifth_promotion"	"FIFTH PROMOTION"
"nb_sixth_promotion"	"第六次晉升"
"[english]nb_sixth_promotion"	"SIXTH PROMOTION"
"nb_seventh_promotion"	"第七次晉升"
"ASW_IMBA_CAMPAIGN_NAME"	"殘酷戰役：Jacob's Rest"
"[english]ASW_IMBA_CAMPAIGN_NAME"	"Brutal Campaign: Jacob's Rest"
"ASW_HARDCORE_NAME"	"無所畏懼"
"[english]ASW_HARDCORE_NAME"	"Hardcore"
"ASW_IMBA_CAMPAIGN_DESC"	"在殘酷難度下完成 Jacob's Rest 戰役。"
"[english]ASW_IMBA_CAMPAIGN_DESC"	"Complete the Jacob's Rest campaign on Brutal difficulty."
"ASW_HARDCORE_DESC"	"在開啓猛攻和加重友軍傷害模式時完成一個殘酷難度的任務。"
"[english]ASW_HARDCORE_DESC"	"Complete a mission on Brutal difficulty with Onslaught and Hardcore Friendly Fire enabled."
"nb_onslaught_title"	"猛攻"
"[english]nb_onslaught_title"	"Onslaught"
"nb_friendly_fire_title"	"友軍傷害"
"[english]nb_friendly_fire_title"	"Friendly Fire"
"asw_difficulty_imba"	"殘酷"
"[english]asw_difficulty_imba"	"Brutal"
"asw_hardcore_ff"	"加重友軍傷害"
"[english]asw_hardcore_ff"	"Hardcore Friendly Fire"
"asw_enabled_onslaught"	"%s1 開啓了猛攻模式。"
"[english]asw_enabled_onslaught"	"%s1 enabled Onslaught mode."
"asw_disabled_onslaught"	"%s1 關閉了猛攻模式。"
"[english]asw_disabled_onslaught"	"%s1 disabled Onslaught mode."
"asw_enabled_hardcoreff"	"%s1 開啓了加重友軍傷害模式。"
"[english]asw_enabled_hardcoreff"	"%s1 enabled Hardcore Friendly Fire."
"asw_disabled_hardcoreff"	"%s1 關閉了加重友軍傷害模式。"
"[english]asw_disabled_hardcoreff"	"%s1 disabled Hardcore Friendly Fire."
"asw_set_difficulty_easy"	"%s1 將難度改變爲簡單。"
"[english]asw_set_difficulty_easy"	"%s1 changed the difficulty to Easy."
"asw_set_difficulty_normal"	"%s1 將難度改變爲普通。"
"[english]asw_set_difficulty_normal"	"%s1 changed the difficulty to Normal."
"asw_set_difficulty_hard"	"%s1 將難度改變爲困難。"
"[english]asw_set_difficulty_hard"	"%s1 changed the difficulty to Hard."
"asw_set_difficulty_insane"	"%s1 將難度改變爲瘋狂。"
"[english]asw_set_difficulty_insane"	"%s1 changed the difficulty to Insane."
"asw_set_difficulty_imba"	"%s1 將難度改變爲殘酷。"
"[english]asw_set_difficulty_imba"	"%s1 changed the difficulty to Brutal."
"asw_weapon_null_line" ""
"[english]asw_weapon_null_line" ""
"asw_weapon_rifle_attributes" ""
"[english]asw_weapon_rifle_attributes" ""
"asw_weapon_ammo_satchel_attributes" ""
"[english]asw_weapon_ammo_satchel_attributes" ""
"asw_weapon_sentry_attributes" ""
"[english]asw_weapon_sentry_attributes" ""
		"asw_player_list_frags" "Frags"
		"[english]asw_player_list_frags" "Frags"
		"asw_player_list_Deaths" "Deaths"
		"[english]asw_player_list_Deaths" "Deaths"
"asw_select_marine_5" "選擇士兵 5"
"[english]asw_select_marine_5" "Select marine 5"
"asw_select_marine_6" "選擇士兵 6"
"[english]asw_select_marine_6" "Select marine 6"
"asw_select_marine_7" "選擇士兵 7"
"[english]asw_select_marine_7" "Select marine 7"
"asw_select_marine_8" "選擇士兵 8"
"[english]asw_select_marine_8" "Select marine 8"
"asw_order_marine_5_equip" "使用小隊裝備 5"
"[english]asw_order_marine_5_equip" "Use Squad Equipment 5"
"asw_order_marine_6_equip" "使用小隊裝備 6"
"[english]asw_order_marine_6_equip" "Use Squad Equipment 6"
"asw_order_marine_7_equip" "使用小隊裝備 7"
"[english]asw_order_marine_7_equip" "Use Squad Equipment 7"
"asw_order_marine_8_equip" "使用小隊裝備 8"
"[english]asw_order_marine_8_equip" "Use Squad Equipment 8"
"asw_player_won_deathmatch" "%s1 贏了這一回合。祝賀！"
"[english]asw_player_won_deathmatch" "%s1 won the round. Congratulations!"
"asw_player_invulnurable" "%s1 現在不會受到傷害"
"[english]asw_player_invulnurable" "%s1 is now invulnurable"
"asw_loading_hint_vereon" ""
"[english]asw_loading_hint_vereon" ""
"asw_loading_hint_labs1" ""
"[english]asw_loading_hint_labs1" ""
"asw_loading_hint_labs2" ""
"[english]asw_loading_hint_labs2" ""
"asw_loading_hint_landingbay" ""
"[english]asw_loading_hint_landingbay" ""
"asw_loading_hint_mine1" ""
"[english]asw_loading_hint_mine1" ""
"asw_loading_hint_mine2" ""
"[english]asw_loading_hint_mine2" ""
"asw_loading_hint_mine3" ""
"[english]asw_loading_hint_mine3" ""
"asw_loading_hint_office" ""
"[english]asw_loading_hint_office" ""
"asw_loading_hint_plant1" ""
"[english]asw_loading_hint_plant1" ""
"asw_loading_hint_plant2" ""
"[english]asw_loading_hint_plant2" ""
"asw_loading_hint_plant3" ""
"[english]asw_loading_hint_plant3" ""
"asw_loading_hint_sewers1" ""
"[english]asw_loading_hint_sewers1" ""
"asw_loading_hint_sewers2" ""
"[english]asw_loading_hint_sewers2" ""
"asw_loading_hint_sewers3" ""
"[english]asw_loading_hint_sewers3" ""
"asw_loading_hint_sewers4" ""
"[english]asw_loading_hint_sewers4" ""
"asw_cargo_db2" ""
"[english]asw_cargo_db2" ""
"ASW_COMBAT_RIFLE_KILLS_NAME" "戰鬥專家"
"[english]ASW_COMBAT_RIFLE_KILLS_NAME" "Combat Specialist"
"ASW_DEAGLE_KILLS_NAME" "呼嘯雄鷹"
"[english]ASW_DEAGLE_KILLS_NAME" "Screamin' Eagle"
"ASW_DEVASTATOR_KILLS_NAME" "摧毀行動"
"[english]ASW_DEVASTATOR_KILLS_NAME" "Devastated"
"RD_EASY_CAMPAIGN_OCS_NAME" "簡單戰役：Operation Cleansweep"
"[english]RD_EASY_CAMPAIGN_OCS_NAME" "Easy Campaign: Operation Cleansweep"
"RD_NORMAL_CAMPAIGN_OCS_NAME" "普通戰役：Operation Cleansweep"
"[english]RD_NORMAL_CAMPAIGN_OCS_NAME" "Normal Campaign: Operation Cleansweep"
"RD_HARD_CAMPAIGN_OCS_NAME" "困難戰役：Operation Cleansweep"
"[english]RD_HARD_CAMPAIGN_OCS_NAME" "Hard Campaign: Operation Cleansweep"
"RD_INSANE_CAMPAIGN_OCS_NAME" "瘋狂戰役：Operation Cleansweep"
"[english]RD_INSANE_CAMPAIGN_OCS_NAME" "Insane Campaign: Operation Cleansweep"
"RD_IMBA_CAMPAIGN_OCS_NAME" "殘酷戰役：Operation Cleansweep"
"[english]RD_IMBA_CAMPAIGN_OCS_NAME" "Brutal Campaign: Operation Cleansweep"
"RD_EASY_CAMPAIGN_RES_NAME" "簡單戰役：Research 7"
"[english]RD_EASY_CAMPAIGN_RES_NAME" "Easy Campaign: Research 7"
"RD_NORMAL_CAMPAIGN_RES_NAME" "普通戰役：Research 7"
"[english]RD_NORMAL_CAMPAIGN_RES_NAME" "Normal Campaign: Research 7"
"RD_HARD_CAMPAIGN_RES_NAME" "困難戰役：Research 7"
"[english]RD_HARD_CAMPAIGN_RES_NAME" "Hard Campaign: Research 7"
"RD_INSANE_CAMPAIGN_RES_NAME" "瘋狂戰役：Research 7"
"[english]RD_INSANE_CAMPAIGN_RES_NAME" "Insane Campaign: Research 7"
"RD_IMBA_CAMPAIGN_RES_NAME" "殘酷戰役：Research 7"
"[english]RD_IMBA_CAMPAIGN_RES_NAME" "Brutal Campaign: Research 7"
"RD_EASY_CAMPAIGN_AREA9800_NAME" "簡單戰役：Area 9800"
"[english]RD_EASY_CAMPAIGN_AREA9800_NAME" "Easy Campaign: Area 9800"
"RD_NORMAL_CAMPAIGN_AREA9800_NAME" "普通戰役：Area 9800"
"[english]RD_NORMAL_CAMPAIGN_AREA9800_NAME" "Normal Campaign: Area 9800"
"RD_HARD_CAMPAIGN_AREA9800_NAME" "困難戰役：Area 9800"
"[english]RD_HARD_CAMPAIGN_AREA9800_NAME" "Hard Campaign: Area 9800"
"RD_INSANE_CAMPAIGN_AREA9800_NAME" "瘋狂戰役：Area 9800"
"[english]RD_INSANE_CAMPAIGN_AREA9800_NAME" "Insane Campaign: Area 9800"
"RD_IMBA_CAMPAIGN_AREA9800_NAME" "殘酷戰役：Area 9800"
"[english]RD_IMBA_CAMPAIGN_AREA9800_NAME" "Brutal Campaign: Area 9800"
"RD_EASY_CAMPAIGN_TFT_NAME" "簡單戰役：Tears for Tarnor"
"[english]RD_EASY_CAMPAIGN_TFT_NAME" "Easy Campaign: Tears for Tarnor"
"RD_NORMAL_CAMPAIGN_TFT_NAME" "普通戰役：Tears for Tarnor"
"[english]RD_NORMAL_CAMPAIGN_TFT_NAME" "Normal Campaign: Tears for Tarnor"
"RD_HARD_CAMPAIGN_TFT_NAME" "困難戰役：Tears for Tarnor"
"[english]RD_HARD_CAMPAIGN_TFT_NAME" "Hard Campaign: Tears for Tarnor"
"RD_INSANE_CAMPAIGN_TFT_NAME" "瘋狂戰役：Tears for Tarnor"
"[english]RD_INSANE_CAMPAIGN_TFT_NAME" "Insane Campaign: Tears for Tarnor"
"RD_IMBA_CAMPAIGN_TFT_NAME" "殘酷戰役：Tears for Tarnor"
"[english]RD_IMBA_CAMPAIGN_TFT_NAME" "Brutal Campaign: Tears for Tarnor"
"RD_EASY_CAMPAIGN_DC_NAME" "簡單戰役：Dead City"
"[english]RD_EASY_CAMPAIGN_DC_NAME" "Easy Campaign: Dead City"
"RD_NORMAL_CAMPAIGN_DC_NAME" "普通戰役：Dead City"
"[english]RD_NORMAL_CAMPAIGN_DC_NAME" "Normal Campaign: Dead City"
"RD_HARD_CAMPAIGN_DC_NAME" "困難戰役：Dead City"
"[english]RD_HARD_CAMPAIGN_DC_NAME" "Hard Campaign: Dead City"
"RD_INSANE_CAMPAIGN_DC_NAME" "瘋狂戰役：Dead City"
"[english]RD_INSANE_CAMPAIGN_DC_NAME" "Insane Campaign: Dead City"
"RD_IMBA_CAMPAIGN_DC_NAME" "殘酷戰役：Dead City"
"[english]RD_IMBA_CAMPAIGN_DC_NAME" "Brutal Campaign: Dead City"
"RD_EASY_CAMPAIGN_TIL_NAME" "簡單戰役：Tilarus-5"
"[english]RD_EASY_CAMPAIGN_TIL_NAME" "Easy Campaign: Tilarus-5"
"RD_NORMAL_CAMPAIGN_TIL_NAME" "普通戰役：Tilarus-5"
"[english]RD_NORMAL_CAMPAIGN_TIL_NAME" "Normal Campaign: Tilarus-5"
"RD_HARD_CAMPAIGN_TIL_NAME" "困難戰役：Tilarus-5"
"[english]RD_HARD_CAMPAIGN_TIL_NAME" "Hard Campaign: Tilarus-5"
"RD_INSANE_CAMPAIGN_TIL_NAME" "瘋狂戰役：Tilarus-5"
"[english]RD_INSANE_CAMPAIGN_TIL_NAME" "Insane Campaign: Tilarus-5"
"RD_IMBA_CAMPAIGN_TIL_NAME" "殘酷戰役：Tilarus-5"
"[english]RD_IMBA_CAMPAIGN_TIL_NAME" "Brutal Campaign: Tilarus-5"
"RD_EASY_CAMPAIGN_LAN_NAME" "簡單戰役：Lana's Escape"
"[english]RD_EASY_CAMPAIGN_LAN_NAME" "Easy Campaign: Lana's Escape"
"RD_NORMAL_CAMPAIGN_LAN_NAME" "普通戰役：Lana's Escape"
"[english]RD_NORMAL_CAMPAIGN_LAN_NAME" "Normal Campaign: Lana's Escape"
"RD_HARD_CAMPAIGN_LAN_NAME" "困難戰役：Lana's Escape"
"[english]RD_HARD_CAMPAIGN_LAN_NAME" "Hard Campaign: Lana's Escape"
"RD_INSANE_CAMPAIGN_LAN_NAME" "瘋狂戰役：Lana's Escape"
"[english]RD_INSANE_CAMPAIGN_LAN_NAME" "Insane Campaign: Lana's Escape"
"RD_IMBA_CAMPAIGN_LAN_NAME" "殘酷戰役：Lana's Escape"
"[english]RD_IMBA_CAMPAIGN_LAN_NAME" "Brutal Campaign: Lana's Escape"
"RD_EASY_CAMPAIGN_REDUCTION_NAME" "簡單戰役：Reduction"
"[english]RD_EASY_CAMPAIGN_REDUCTION_NAME" "Easy Campaign: Reduction"
"RD_NORMAL_CAMPAIGN_REDUCTION_NAME" "普通戰役：Reduction"
"[english]RD_NORMAL_CAMPAIGN_REDUCTION_NAME" "Normal Campaign: Reduction"
"RD_HARD_CAMPAIGN_REDUCTION_NAME" "困難戰役：Reduction"
"[english]RD_HARD_CAMPAIGN_REDUCTION_NAME" "Hard Campaign: Reduction"
"RD_INSANE_CAMPAIGN_REDUCTION_NAME" "瘋狂戰役：Reduction"
"[english]RD_INSANE_CAMPAIGN_REDUCTION_NAME" "Insane Campaign: Reduction"
"RD_IMBA_CAMPAIGN_REDUCTION_NAME" "殘酷戰役：Reduction"
"[english]RD_IMBA_CAMPAIGN_REDUCTION_NAME" "Brutal Campaign: Reduction"
"RD_EASY_CAMPAIGN_PAR_NAME" "簡單戰役：Paranoia"
"[english]RD_EASY_CAMPAIGN_PAR_NAME" "Easy Campaign: Paranoia"
"RD_NORMAL_CAMPAIGN_PAR_NAME" "普通戰役：Paranoia"
"[english]RD_NORMAL_CAMPAIGN_PAR_NAME" "Normal Campaign: Paranoia"
"RD_HARD_CAMPAIGN_PAR_NAME" "困難戰役：Paranoia"
"[english]RD_HARD_CAMPAIGN_PAR_NAME" "Hard Campaign: Paranoia"
"RD_INSANE_CAMPAIGN_PAR_NAME" "瘋狂戰役：Paranoia"
"[english]RD_INSANE_CAMPAIGN_PAR_NAME" "Insane Campaign: Paranoia"
"RD_IMBA_CAMPAIGN_PAR_NAME" "殘酷戰役：Paranoia"
"[english]RD_IMBA_CAMPAIGN_PAR_NAME" "Brutal Campaign: Paranoia"
"RD_EASY_CAMPAIGN_ORI_NAME" "簡單戰役：Orion's Threat"
"[english]RD_EASY_CAMPAIGN_ORI_NAME" "Easy Campaign: Orion's Threat"
"RD_NORMAL_CAMPAIGN_ORI_NAME" "普通戰役：Orion's Threat"
"[english]RD_NORMAL_CAMPAIGN_ORI_NAME" "Normal Campaign: Orion's Threat"
"RD_HARD_CAMPAIGN_ORI_NAME" "困難戰役：Orion's Threat"
"[english]RD_HARD_CAMPAIGN_ORI_NAME" "Hard Campaign: Orion's Threat"
"RD_INSANE_CAMPAIGN_ORI_NAME" "瘋狂戰役：Orion's Threat"
"[english]RD_INSANE_CAMPAIGN_ORI_NAME" "Insane Campaign: Orion's Threat"
"RD_IMBA_CAMPAIGN_ORI_NAME" "殘酷戰役：Orion's Threat"
"[english]RD_IMBA_CAMPAIGN_ORI_NAME" "Brutal Campaign: Orion's Threat"
"RD_SPEEDRUN_OCS_STORAGE_FACILITY_NAME"			"Storage Facility 速通"
"RD_SPEEDRUN_OCS_LANDING_BAY_7_NAME"			"Landing Bay 7 速通"
"RD_SPEEDRUN_OCS_USC_MEDUSA_NAME"				"U.S.C. Medusa 速通"
"RD_SPEEDRUN_RES_FOREST_ENTRANCE_NAME"			"Transport Facility 速通"
"RD_SPEEDRUN_RES_RESEARCH_7_NAME"				"Research 7 速通"
"RD_SPEEDRUN_RES_MINING_CAMP_NAME"				"Illyn Forest 速通"
"RD_SPEEDRUN_RES_MINES_NAME"					"Jericho Mines 速通"
"RD_SPEEDRUN_AREA9800_LZ_NAME"					"Landing Zone 速通"
"RD_SPEEDRUN_AREA9800_PP1_NAME"					"Cooling Pump 速通"
"RD_SPEEDRUN_AREA9800_PP2_NAME"					"Power Generator 速通"
"RD_SPEEDRUN_AREA9800_WL_NAME"					"Wastelands 速通"
"RD_SPEEDRUN_TFT_DESERT_OUTPOST_NAME"			"Insertion Point 速通"
"RD_SPEEDRUN_TFT_ABANDONED_MAINTENANCE_NAME"	"Abandoned Maintenance Tunnels 速通"
"RD_SPEEDRUN_TFT_SPACEPORT_NAME"				"Oasis Colony Spaceport 速通"
"RD_SPEEDRUN_DC_OMEGA_CITY_NAME"				"Omega City 速通"
"RD_SPEEDRUN_DC_BREAKING_AN_ENTRY_NAME"			"Breaking an Entry 速通"
"RD_SPEEDRUN_DC_SEARCH_AND_RESCUE_NAME"			"Search and Rescue 速通"
"RD_SPEEDRUN_TIL_MIDNIGHT_PORT_NAME"			"Midnight Port 速通"
"RD_SPEEDRUN_TIL_ROAD_TO_DAWN_NAME"				"Road to Dawn 速通"
"RD_SPEEDRUN_TIL_ARCTIC_INFILTRATION_NAME"		"Arctic Infiltration 速通"
"RD_SPEEDRUN_TIL_AREA9800_NAME"					"Area9800 Landingzone 速通"
"RD_SPEEDRUN_TIL_COLD_CATWALKS_NAME"			"Cold Catwalks 速通"
"RD_SPEEDRUN_TIL_YANAURUS_MINE_NAME"			"Yanaurus Mine 速通"
"RD_SPEEDRUN_TIL_FACTORY_NAME"					"The Factory 速通"
"RD_SPEEDRUN_TIL_COM_CENTER_NAME"				"Communication Center 速通"
"RD_SPEEDRUN_TIL_SYNTEK_HOSPITAL_NAME"			"SynTek Hospital 速通"
"RD_SPEEDRUN_LAN_BRIDGE_NAME"					"Lana's Bridge 速通"
"RD_SPEEDRUN_LAN_SEWER_NAME"					"Lana's Sewer 速通"
"RD_SPEEDRUN_LAN_MAINTENANCE_NAME"				"Lana's Maintenance 速通"
"RD_SPEEDRUN_LAN_VENT_NAME"						"Lana's Vents 速通"
"RD_SPEEDRUN_LAN_COMPLEX_NAME"					"Lana's Complex 速通"
"RD_SPEEDRUN_REDUCTION_1_NAME"					"Mission 1 速通"
"RD_SPEEDRUN_REDUCTION_2_NAME"					"Mission 2 速通"
"RD_SPEEDRUN_REDUCTION_3_NAME"					"Mission 3 速通"
"RD_SPEEDRUN_REDUCTION_4_NAME"					"Mission 4 速通"
"RD_SPEEDRUN_REDUCTION_5_NAME"					"Mission 5 速通"
"RD_SPEEDRUN_REDUCTION_6_NAME"					"Mission 6 速通"
"RD_SPEEDRUN_PAR_UNEXPECTED_ENCOUNTER_NAME"		"Unexpected Encounter 速通"
"RD_SPEEDRUN_PAR_HOSTILE_PLACES_NAME"			"Hostile Places 速通"
"RD_SPEEDRUN_PAR_CLOSE_CONTACT_NAME"			"Close Contact 速通"
"RD_SPEEDRUN_PAR_HIGH_TENSION_NAME"				"High Tension 速通"
"RD_SPEEDRUN_PAR_CRUCIAL_POINT_NAME"			"Crucial Point 速通"
"RD_SPEEDRUN_ORI_REFINERY_NAME"					"Niosa Refinery 速通"
"RD_SPEEDRUN_ORI_ANOMALY_NAME"					"First Anomaly 速通"
"RD_CAMPAIGN_NO_DEATHS_OCS_NAME"				"完美執行：Operation Cleansweep"
"RD_CAMPAIGN_NO_DEATHS_RES_NAME"				"完美執行：Research 7"
"RD_CAMPAIGN_NO_DEATHS_AREA9800_NAME"			"完美執行：Area 9800"
"RD_CAMPAIGN_NO_DEATHS_TFT_NAME"				"完美執行：Tears for Tarnor"
"RD_CAMPAIGN_NO_DEATHS_DC_NAME"					"完美執行：Dead City"
"RD_CAMPAIGN_NO_DEATHS_TIL_NAME"				"完美執行：Tilarus-5"
"RD_CAMPAIGN_NO_DEATHS_LAN_NAME"				"完美執行：Lana's Escape"
"RD_CAMPAIGN_NO_DEATHS_REDUCTION_NAME"			"完美執行：Reduction"
"RD_CAMPAIGN_NO_DEATHS_PAR_NAME"				"完美執行：Paranoia"
"RD_CAMPAIGN_NO_DEATHS_ORI_NAME"				"完美執行：Orion's Threat"
"ASW_COMBAT_RIFLE_KILLS_DESC" "使用“戰鬥步槍”步槍擊殺 250 只異形。"
"ASW_DEAGLE_KILLS_DESC" "使用“沙漠之鷹”手槍擊殺 250 只異形。"
"ASW_DEVASTATOR_KILLS_DESC" "使用“毀滅者”擊殺 250 只異形。"
"RD_EASY_CAMPAIGN_OCS_DESC" "以簡單或更高難度完成 Operation Cleansweep 戰役。"
"RD_NORMAL_CAMPAIGN_OCS_DESC" "以普通或更高難度完成 Operation Cleansweep 戰役。"
"RD_HARD_CAMPAIGN_OCS_DESC" "以困難或更高難度完成 Operation Cleansweep 戰役。"
"RD_INSANE_CAMPAIGN_OCS_DESC" "以瘋狂或更高難度完成 Operation Cleansweep 戰役。"
"RD_IMBA_CAMPAIGN_OCS_DESC" "以殘酷難度完成 Operation Cleansweep 戰役。"
"RD_EASY_CAMPAIGN_RES_DESC" "以簡單或更高難度完成 Research 7 戰役。"
"RD_NORMAL_CAMPAIGN_RES_DESC" "以普通或更高難度完成 Research 7 戰役。"
"RD_HARD_CAMPAIGN_RES_DESC" "以困難或更高難度完成 Research 7 戰役。"
"RD_INSANE_CAMPAIGN_RES_DESC" "以瘋狂或更高難度完成 Research 7 戰役。"
"RD_IMBA_CAMPAIGN_RES_DESC" "以殘酷難度完成 Research 7 戰役。"
"RD_EASY_CAMPAIGN_AREA9800_DESC" "以簡單或更高難度完成 Area 9800 戰役。"
"RD_NORMAL_CAMPAIGN_AREA9800_DESC" "以普通或更高難度完成 Area 9800 戰役。"
"RD_HARD_CAMPAIGN_AREA9800_DESC" "以困難或更高難度完成 Area 9800 戰役。"
"RD_INSANE_CAMPAIGN_AREA9800_DESC" "以瘋狂或更高難度完成 Area 9800 戰役。"
"RD_IMBA_CAMPAIGN_AREA9800_DESC" "以殘酷難度完成 Area 9800 戰役。"
"RD_EASY_CAMPAIGN_TFT_DESC" "以簡單或更高難度完成 Tears for Tarnor 戰役。"
"RD_NORMAL_CAMPAIGN_TFT_DESC" "以普通或更高難度完成 Tears for Tarnor 戰役。"
"RD_HARD_CAMPAIGN_TFT_DESC" "以困難或更高難度完成 Tears for Tarnor 戰役。"
"RD_INSANE_CAMPAIGN_TFT_DESC" "以瘋狂或更高難度完成 Tears for Tarnor 戰役。"
"RD_IMBA_CAMPAIGN_TFT_DESC" "以殘酷難度完成 Tears for Tarnor 戰役。"
"RD_EASY_CAMPAIGN_DC_DESC" "以簡單或更高難度完成 Dead City 戰役。"
"RD_NORMAL_CAMPAIGN_DC_DESC" "以普通或更高難度完成 Dead City 戰役。"
"RD_HARD_CAMPAIGN_DC_DESC" "以困難或更高難度完成 Dead City 戰役。"
"RD_INSANE_CAMPAIGN_DC_DESC" "以瘋狂或更高難度完成 Dead City 戰役。"
"RD_IMBA_CAMPAIGN_DC_DESC" "以殘酷難度完成 Dead City 戰役。"
"RD_EASY_CAMPAIGN_TIL_DESC" "以簡單或更高難度完成 Tilarus-5 戰役。"
"RD_NORMAL_CAMPAIGN_TIL_DESC" "以普通或更高難度完成 Tilarus-5 戰役。"
"RD_HARD_CAMPAIGN_TIL_DESC" "以困難或更高難度完成 Tilarus-5 戰役。"
"RD_INSANE_CAMPAIGN_TIL_DESC" "以瘋狂或更高難度完成 Tilarus-5 戰役。"
"RD_IMBA_CAMPAIGN_TIL_DESC" "以殘酷難度完成 Tilarus-5 戰役。"
"RD_EASY_CAMPAIGN_LAN_DESC" "以簡單或更高難度完成 Lana's Escape 戰役。"
"RD_NORMAL_CAMPAIGN_LAN_DESC" "以普通或更高難度完成 Lana's Escape 戰役。"
"RD_HARD_CAMPAIGN_LAN_DESC" "以困難或更高難度完成 Lana's Escape 戰役。"
